date,product_id,price,units_sold,holiday,competitor_price,promotion,stock_level,store_location,season
26-01-2024,1046,15.87492,35,0,16.33496,0,213,Los Angeles,Winter
27-01-2024,1046,18.67942,66,0,18.04812,1,369,Los Angeles,Winter
28-01-2024,1046,18.25973,51,0,16.80319,0,191,Los Angeles,Fall
29-01-2024,1046,18.84114,70,0,14.66528,0,493,Los Angeles,Winter
30-01-2024,1046,16.9392,54,0,21.34156,0,390,Los Angeles,Summer
31-01-2024,1046,16.78158,80,1,17.35371,0,119,Los Angeles,Winter
01-02-2024,1046,16.79956,54,1,16.37455,0,110,Los Angeles,Winter
02-02-2024,1046,18.18007,76,1,12.06881,0,437,Los Angeles,Fall
03-02-2024,1046,16.81717,71,0,18.40148,0,252,Los Angeles,Winter
01-08-2024,1046,14.9467,33,0,19.5457,0,80,Chicago,Spring
02-08-2024,1046,18.72912,63,0,21.24772,1,311,Chicago,Summer
03-08-2024,1046,15.99003,91,0,12.31177,1,121,Chicago,Fall
04-08-2024,1046,18.71849,35,0,14.37363,0,167,Chicago,Fall
05-08-2024,1046,17.14323,16,1,19.35369,0,239,Chicago,Spring
06-08-2024,1046,17.13579,64,1,18.71349,0,216,Chicago,Winter
01-09-2024,1046,14.87483,87,0,17.73162,0,58,Chicago,Spring
02-09-2024,1046,17.39625,71,0,18.74048,0,148,Chicago,Spring
03-09-2024,1046,18.85014,91,1,20.59826,0,147,Chicago,Fall
04-09-2024,1046,16.36697,76,0,14.78462,1,485,Chicago,Winter
05-09-2024,1046,17.75931,61,0,19.8658,0,329,Houston,Summer
06-09-2024,1046,18.69194,16,0,16.54072,1,433,Houston,Spring
01-12-2024,1046,16.84057,83,1,14.48925,0,225,Houston,Fall
02-12-2024,1046,15.43268,95,0,16.61516,1,239,Houston,Fall
03-12-2024,1046,17.86701,22,0,20.97743,0,85,Houston,Fall
04-12-2024,1046,16.88938,16,0,20.96449,0,179,Houston,Summer
05-12-2024,1046,15.99891,14,0,15.45513,1,179,Houston,Fall
06-12-2024,1046,17.07423,92,0,12.47387,0,282,Houston,Spring
01-08-2024,1046,16.9029,34,0,17.91163,0,319,Houston,Spring
02-08-2024,1046,15.46118,27,0,12.2906,1,443,Houston,Summer
03-08-2024,1046,17.06908,97,0,16.38756,0,55,Phoenix,Winter
04-08-2024,1046,16.68812,25,0,21.73279,1,77,Phoenix,Fall
05-08-2024,1046,16.87069,96,0,13.80426,1,197,Phoenix,Summer
06-08-2024,1046,16.74634,38,0,14.35221,0,167,Phoenix,Summer
07-08-2024,1046,16.03721,44,1,17.19559,0,203,Phoenix,Winter
08-08-2024,1046,17.36066,41,0,16.99003,1,124,Phoenix,Fall
09-08-2024,1046,16.98947,72,1,14.3498,0,303,Phoenix,Fall
10-08-2024,1046,16.98682,62,0,19.20366,0,66,Phoenix,Fall
11-08-2024,1046,17.69983,75,0,17.41919,0,296,Phoenix,Spring
12-08-2024,1046,15.46398,34,1,14.43284,0,343,Phoenix,Spring
13-08-2024,1047,30.45996,80,0,29.04272,0,231,New York,Fall
14-08-2024,1047,28.43755,98,0,33.6803,0,254,New York,Summer
15-08-2024,1047,30.15287,98,0,32.04001,1,262,New York,Fall
16-08-2024,1047,29.06076,75,0,31.03213,0,253,New York,Spring
17-08-2024,1047,27.88904,42,0,25.03586,0,147,New York,Winter
18-08-2024,1047,30.98881,33,0,31.56943,0,296,New York,Fall
19-08-2024,1047,30.19512,72,0,25.30298,1,163,New York,Spring
20-08-2024,1047,30.48036,65,1,31.90632,0,247,New York,Fall
21-08-2024,1047,30.71008,59,1,32.38533,0,84,New York,Spring
22-08-2024,1047,28.09662,21,1,27.98369,1,301,New York,Summer
23-08-2024,1047,28.21184,44,0,27.55194,0,470,Los Angeles,Summer
24-08-2024,1047,28.42471,98,1,28.51697,0,287,Los Angeles,Winter
25-08-2024,1047,28.86989,98,1,30.60979,0,174,Los Angeles,Fall
26-08-2024,1047,29.7902,67,1,33.73119,1,254,Los Angeles,Spring
27-08-2024,1047,27.76755,44,0,31.29628,0,161,Los Angeles,Spring
28-08-2024,1047,28.68404,54,0,33.67029,1,469,Los Angeles,Summer
29-08-2024,1047,31.01394,33,1,29.281,1,167,Los Angeles,Winter
30-08-2024,1047,30.40693,32,0,27.32016,1,374,Los Angeles,Spring
31-08-2024,1047,28.60875,59,0,27.99822,0,178,Los Angeles,Fall
01-09-2024,1047,29.83037,47,0,26.67375,0,80,Los Angeles,Summer
02-09-2024,1047,30.55845,46,0,28.56521,0,318,Chicago,Winter
03-09-2024,1047,31.20801,73,1,33.30254,1,267,Chicago,Spring
04-09-2024,1047,28.28096,29,0,31.03413,0,151,Chicago,Summer
05-09-2024,1047,29.52699,89,0,31.00911,0,166,Chicago,Fall
06-09-2024,1047,28.6588,62,0,30.65538,1,62,Chicago,Spring
07-09-2024,1047,28.09688,27,0,32.58822,0,489,Chicago,Fall
08-09-2024,1047,28.05054,72,0,33.63661,1,145,Chicago,Spring
09-09-2024,1047,30.43695,84,0,25.15618,1,177,Chicago,Fall
10-09-2024,1047,27.44707,54,0,33.62662,0,103,Chicago,Winter
11-09-2024,1047,29.90629,51,0,30.38765,0,178,Chicago,Fall
12-09-2024,1047,27.59567,11,0,30.49458,1,299,Houston,Winter
13-09-2024,1047,30.07392,73,0,25.8931,0,359,Houston,Fall
01-01-2024,1047,28.21942,20,0,32.98918,0,191,Houston,Fall
02-01-2024,1047,27.4002,65,0,33.55042,0,204,Houston,Winter
03-01-2024,1047,28.97038,66,0,27.27927,0,218,Houston,Spring
04-01-2024,1047,27.63989,21,0,33.90065,0,418,Houston,Fall
05-01-2024,1047,30.58822,60,1,30.78872,0,480,Houston,Winter
01-02-2024,1047,31.02026,98,0,25.02588,1,401,Houston,Fall
02-02-2024,1047,30.83825,28,0,25.20041,0,402,Houston,Summer
03-02-2024,1047,30.41513,58,0,30.15411,1,332,Houston,Summer
04-02-2024,1047,30.57861,78,0,29.09364,1,361,Phoenix,Summer
05-02-2024,1047,28.45023,54,0,29.25945,0,240,Phoenix,Winter
01-01-2024,1047,27.3776,37,0,26.73135,0,125,Phoenix,Fall
02-01-2024,1047,29.73595,32,1,27.47196,0,359,Phoenix,Summer
03-01-2024,1047,28.78001,32,0,32.1747,1,442,Phoenix,Spring
04-01-2024,1047,29.91627,20,0,33.35197,0,387,Phoenix,Summer
05-01-2024,1047,27.87072,42,0,27.14278,1,459,Phoenix,Spring
06-01-2024,1047,28.45866,99,0,27.81483,0,188,Phoenix,Spring
07-01-2024,1047,28.21015,93,0,29.85165,0,378,Phoenix,Winter
08-01-2024,1047,31.24138,79,0,26.37454,0,114,Phoenix,Summer
09-01-2024,1048,32.13577,19,1,26.63106,1,235,New York,Spring
10-01-2024,1048,31.19981,35,0,28.57597,0,418,New York,Fall
01-01-2024,1048,30.34064,90,0,26.20088,1,275,New York,Fall
02-01-2024,1048,30.73985,32,1,31.08034,1,60,New York,Spring
03-01-2024,1048,32.15033,72,1,32.07418,0,303,New York,Summer
04-01-2024,1048,32.02713,44,0,31.70552,0,129,New York,Fall
05-01-2024,1048,29.75454,29,0,36.12536,0,309,New York,Summer
06-01-2024,1048,30.10423,49,0,27.33005,0,329,New York,Fall
07-01-2024,1048,33.06181,49,0,27.2999,1,366,New York,Fall
08-01-2024,1048,31.06995,49,0,31.57656,0,466,New York,Summer
09-01-2024,1048,31.41844,28,0,26.56116,1,54,Los Angeles,Summer
10-01-2024,1048,32.00122,66,0,28.88586,1,147,Los Angeles,Summer
11-01-2024,1048,32.40896,79,0,34.13779,0,316,Los Angeles,Summer
12-01-2024,1048,31.85752,42,0,30.03896,1,213,Los Angeles,Summer
13-01-2024,1048,33.015,67,0,30.58777,1,311,Los Angeles,Spring
14-01-2024,1048,30.62315,69,0,33.95025,0,458,Los Angeles,Spring
15-01-2024,1048,32.84606,41,0,35.48413,0,333,Los Angeles,Winter
16-01-2024,1048,30.02459,20,0,26.58972,0,362,Los Angeles,Winter
17-01-2024,1048,31.80027,49,1,31.94049,0,111,Los Angeles,Summer
18-01-2024,1048,30.13168,98,0,28.53631,1,270,Los Angeles,Fall
19-01-2024,1048,32.18285,46,1,30.99228,1,275,Chicago,Summer
20-01-2024,1048,30.45684,94,0,35.36972,0,348,Chicago,Fall
21-01-2024,1048,31.45276,56,0,27.07101,0,318,Chicago,Fall
22-01-2024,1048,29.41793,68,0,35.92525,0,106,Chicago,Winter
23-01-2024,1048,32.59497,37,1,28.81149,0,304,Chicago,Fall
24-01-2024,1048,32.91979,59,1,34.47128,0,286,Chicago,Winter
25-01-2024,1048,30.67947,10,0,29.3496,0,170,Chicago,Spring
26-01-2024,1048,29.91956,47,0,33.8188,1,71,Chicago,Fall
27-01-2024,1048,32.55008,16,0,26.7461,1,452,Chicago,Spring
28-01-2024,1048,29.63484,55,0,29.33355,1,469,Chicago,Fall
29-01-2024,1048,32.73939,60,0,28.21616,0,51,Houston,Summer
30-01-2024,1048,31.34192,37,0,32.96479,1,168,Houston,Winter
31-01-2024,1048,30.3382,96,0,34.88037,0,430,Houston,Fall
01-02-2024,1048,30.59453,83,0,34.75887,0,90,Houston,Spring
02-02-2024,1048,30.48733,96,0,26.94355,0,271,Houston,Winter
03-02-2024,1048,31.36271,86,0,30.82707,1,201,Houston,Winter
01-08-2024,1048,31.36565,79,1,26.9733,0,395,Houston,Summer
02-08-2024,1048,31.45765,58,0,28.02594,0,287,Houston,Summer
03-08-2024,1048,31.22885,50,1,30.15091,0,53,Houston,Winter
04-08-2024,1048,29.2001,17,1,32.32584,1,312,Houston,Winter
05-08-2024,1048,30.2252,14,0,32.66943,0,417,Phoenix,Spring
06-08-2024,1048,32.70579,57,0,32.05158,0,342,Phoenix,Spring
01-09-2024,1048,29.31698,73,1,32.11033,0,383,Phoenix,Summer
02-09-2024,1048,29.86046,63,1,29.94795,1,264,Phoenix,Spring
03-09-2024,1048,31.86708,66,0,31.45257,0,114,Phoenix,Spring
04-09-2024,1048,29.31532,40,0,27.38339,0,316,Phoenix,Fall
05-09-2024,1048,31.05371,98,0,33.63549,0,83,Phoenix,Spring
06-09-2024,1048,31.32827,35,0,34.78611,0,200,Phoenix,Spring
01-12-2024,1048,32.68405,91,0,34.39931,0,466,Phoenix,Spring
02-12-2024,1048,29.78103,46,0,27.21402,0,211,Phoenix,Winter
01-01-2024,1049,49.13988,45,0,52.27077,1,175,New York,Winter
02-01-2024,1049,50.98031,99,0,47.50748,0,230,New York,Winter
03-01-2024,1049,49.56683,69,0,47.57211,0,72,New York,Spring
04-01-2024,1049,48.75445,36,0,51.13491,0,129,New York,Summer
05-01-2024,1049,49.64923,43,0,47.17343,1,133,New York,Fall
01-02-2024,1049,49.31514,38,0,53.81568,0,76,New York,Winter
02-02-2024,1049,49.95353,53,0,46.4759,0,340,New York,Summer
03-02-2024,1049,47.78873,66,1,49.86339,0,396,New York,Fall
04-02-2024,1049,50.12294,29,0,51.06967,0,349,New York,Fall
05-02-2024,1049,51.49412,66,0,50.15902,0,329,New York,Fall
01-01-2024,1049,48.702,22,0,45.57667,0,172,Los Angeles,Fall
02-01-2024,1049,48.31525,69,0,52.00844,1,321,Los Angeles,Winter
03-01-2024,1049,50.41467,86,0,44.92098,0,463,Los Angeles,Fall
04-01-2024,1049,48.94437,24,1,52.78949,0,407,Los Angeles,Spring
05-01-2024,1049,48.63393,75,0,49.1549,0,150,Los Angeles,Spring
06-01-2024,1049,50.24516,79,0,50.79909,0,192,Los Angeles,Winter
07-01-2024,1049,51.30246,16,1,48.53904,0,409,Los Angeles,Fall
08-01-2024,1049,49.30524,19,0,46.97735,0,212,Los Angeles,Spring
09-01-2024,1049,50.21744,22,0,45.94973,0,133,Los Angeles,Summer
10-01-2024,1049,49.13857,19,1,54.19108,0,419,Los Angeles,Fall
01-01-2024,1049,47.93474,74,0,51.75163,0,58,Chicago,Winter
02-01-2024,1049,50.85045,67,0,49.23232,1,189,Chicago,Spring
03-01-2024,1049,48.88101,15,0,50.37982,0,151,Chicago,Summer
04-01-2024,1049,49.22914,22,1,54.1244,0,171,Chicago,Fall
05-01-2024,1049,50.24105,59,0,48.06536,0,432,Chicago,Fall
06-01-2024,1049,51.62536,17,0,54.66823,0,126,Chicago,Summer
07-01-2024,1049,48.75137,55,0,53.38505,0,439,Chicago,Fall
08-01-2024,1049,50.20868,71,0,51.87306,0,185,Chicago,Spring
09-01-2024,1049,51.01799,95,1,52.98492,0,401,Chicago,Spring
10-01-2024,1049,47.74759,55,0,52.35041,0,156,Chicago,Winter
11-01-2024,1049,50.33845,11,0,54.19814,1,443,Houston,Winter
12-01-2024,1049,51.0366,93,0,49.10987,0,259,Houston,Summer
13-01-2024,1049,50.94742,41,0,48.98074,0,96,Houston,Summer
14-01-2024,1049,50.08516,69,0,46.09253,0,489,Houston,Summer
15-01-2024,1049,50.39912,49,1,53.8855,1,193,Houston,Spring
16-01-2024,1049,48.04901,58,0,51.08954,0,348,Houston,Winter
17-01-2024,1049,50.19471,74,0,52.48459,0,331,Houston,Spring
18-01-2024,1049,50.58499,20,0,48.0942,0,464,Houston,Winter
19-01-2024,1049,49.86722,39,0,52.89547,0,117,Houston,Summer
20-01-2024,1049,48.10769,13,0,50.58216,0,57,Houston,Summer
21-01-2024,1049,48.89642,68,0,46.41808,1,189,Phoenix,Spring
22-01-2024,1049,48.13237,49,0,52.75159,1,64,Phoenix,Fall
23-01-2024,1049,50.16976,82,0,51.22146,1,452,Phoenix,Winter
24-01-2024,1049,51.00025,93,0,46.23418,0,284,Phoenix,Spring
25-01-2024,1049,50.09114,58,0,46.81987,0,485,Phoenix,Summer
26-01-2024,1049,49.21431,27,0,53.11282,0,476,Phoenix,Winter
27-01-2024,1049,50.45121,49,0,51.97865,1,326,Phoenix,Spring
28-01-2024,1049,47.68763,70,0,49.58731,1,62,Phoenix,Spring
29-01-2024,1049,51.22732,65,1,54.02085,0,100,Phoenix,Winter
30-01-2024,1049,48.40778,24,0,46.668,1,440,Phoenix,Summer
31-01-2024,1050,44.1102,69,0,46.91863,0,456,New York,Summer
01-02-2024,1050,45.29705,33,0,48.40992,1,240,New York,Fall
02-02-2024,1050,43.82461,64,1,49.13258,0,407,New York,Fall
03-02-2024,1050,45.58342,89,0,47.69975,0,259,New York,Fall
01-08-2024,1050,44.13557,51,1,46.1555,0,454,New York,Winter
02-08-2024,1050,43.97428,34,0,47.02092,0,156,New York,Fall
03-08-2024,1050,44.41202,63,1,41.75805,0,310,New York,Fall
04-08-2024,1050,44.59946,80,1,47.82815,0,451,New York,Summer
05-08-2024,1050,43.51245,85,0,45.47498,0,396,New York,Summer
06-08-2024,1050,43.72368,98,0,40.72434,1,172,New York,Winter
01-09-2024,1050,46.61609,67,1,42.54189,0,97,Los Angeles,Winter
02-09-2024,1050,44.20494,70,0,42.15058,1,130,Los Angeles,Winter
03-09-2024,1050,46.31377,78,0,40.42352,0,459,Los Angeles,Winter
04-09-2024,1050,44.87492,55,0,42.97242,0,403,Los Angeles,Spring
05-09-2024,1050,45.64064,37,1,48.77566,1,90,Los Angeles,Winter
06-09-2024,1050,43.10582,16,0,48.78186,0,66,Los Angeles,Fall
01-12-2024,1050,46.27521,19,0,42.45645,0,277,Los Angeles,Spring
02-12-2024,1050,43.21713,50,0,49.06953,0,351,Los Angeles,Winter
03-12-2024,1050,43.19251,29,1,41.89155,0,365,Los Angeles,Spring
04-12-2024,1050,43.68794,72,1,45.55705,1,194,Los Angeles,Spring
05-12-2024,1050,45.31987,17,1,48.56516,0,347,Chicago,Spring
06-12-2024,1050,46.25145,25,0,48.92596,0,73,Chicago,Fall
01-08-2024,1050,43.85298,98,0,40.00672,0,193,Chicago,Summer
02-08-2024,1050,46.71871,17,1,46.87526,1,256,Chicago,Summer
03-08-2024,1050,43.53248,51,0,49.39042,0,374,Chicago,Fall
04-08-2024,1050,43.47222,70,0,46.07465,0,184,Chicago,Summer
05-08-2024,1050,45.16304,53,0,46.41516,0,286,Chicago,Winter
06-08-2024,1050,45.33622,23,0,48.41067,1,95,Chicago,Fall
07-08-2024,1050,44.88095,78,1,43.9618,0,167,Chicago,Spring
08-08-2024,1050,46.88217,58,1,47.99164,0,118,Chicago,Spring
09-08-2024,1050,43.1876,24,0,48.5753,0,92,Houston,Winter
10-08-2024,1050,46.73741,80,0,45.17353,0,128,Houston,Winter
11-08-2024,1050,42.92327,61,1,40.31317,0,425,Houston,Spring
12-08-2024,1050,43.52205,32,0,49.48528,0,112,Houston,Fall
13-08-2024,1050,45.40799,97,0,48.7535,1,407,Houston,Fall
14-08-2024,1050,43.01974,64,0,48.25766,1,107,Houston,Spring
15-08-2024,1050,45.78743,75,0,48.71036,1,223,Houston,Summer
16-08-2024,1050,46.28677,56,0,39.92936,1,73,Houston,Winter
17-08-2024,1050,45.84767,80,0,48.90332,0,257,Houston,Spring
18-08-2024,1050,44.00242,43,1,45.97688,0,455,Houston,Spring
19-08-2024,1050,45.96883,71,0,49.30201,0,378,Phoenix,Spring
20-08-2024,1050,46.20682,62,0,45.42342,0,57,Phoenix,Fall
21-08-2024,1050,46.29664,71,0,45.96947,0,428,Phoenix,Summer
22-08-2024,1050,43.73254,75,0,46.47933,0,414,Phoenix,Spring
23-08-2024,1050,43.51435,49,0,47.6555,0,201,Phoenix,Fall
24-08-2024,1050,44.57939,11,0,41.61229,0,127,Phoenix,Winter
25-08-2024,1050,44.13634,25,0,48.09903,1,320,Phoenix,Winter
26-08-2024,1050,44.53946,22,0,42.63802,0,328,Phoenix,Fall
27-08-2024,1050,45.62951,54,0,42.14713,0,359,Phoenix,Spring
28-08-2024,1050,44.78667,37,0,47.63143,0,143,Phoenix,Fall
